Toll Name,Detection time,Picture Time,Violation,Plate_1st_Recong,vehicle_model,is_target,LaneNr,Cross_lane,AVC,Axle_car_type,Width,Height,axle_length,Axle Number,Axle Begin Time
NH44P01SP,12:34:53.141,12:34:53.271,0,UP32NV4361,"MAHINDRA & MAHINDRA LIMITED, XUV700 AX7 DSL MT 7 SEATER",否,1,-1,8,1,1825,1492,0,2,34:53.8
NH44P01SP,17:44:59.409,17:44:59.800,1,0,,跳過,2,-1,8,6,1226,1311,1632,2,45:00.1
NH44P01SP,12:34:55.043,12:34:54.800,0,PB65BB4848,"FORD INDIA PVT LTD, ECOSPORT 1.5D SPORTS BLACKROOF",否,1,-1,8,1,1733,1436,0,2,34:56.0
NH44P01SP,17:51:07.833,17:51:08.200,1,0,,跳過,3,-1,8,6,1228,1676,2448,2,51:08.8
NH44P01SP,12:34:55.563,12:34:55.600,0,HR30V9605,"MARUTI SUZUKI INDIA LTD, MARUTI ALTO CNG LXI",否,2,1,8,1,1632,1341,0,2,34:56.3
NH44P01SP,17:52:58.330,17:52:58.800,1,DL11GD8875,"JSW MG MOTOR INDIA PVT LTD, WINDSOR EV ESSENCE PRO",否,2,3,8,6,1220,1654,1292,2,52:58.9
NH44P01SP,12:34:56.645,12:34:56.400,0,HR69E1106,"MARUTI SUZUKI INDIA LTD, TOUR S CNG",否,1,-1,8,1,1700,1385,0,2,34:57.4
NH44P01SP,17:59:40.607,17:59:41.000,1,0,,跳過,3,2,8,6,1218,1452,2720,2,59:41.6
NH44P01SP,12:34:57.778,12:34:58.000,0,0,,跳過,2,3,8,2,2754,2900,0,2,34:58.9
NH44P01SP,18:37:12.103,18:37:12.411,1,HR65A2406,"BAJAJ RE CNG 4S FI, BAJAJ RE CNG 4S FI",是,3,2,8,6,1212,1758,2414,2,37:13.0
NH44P01SP,12:35:04.827,12:35:04.934,0,PB08DS2887,"OTHERS, SUNNY XL DIESEL",否,1,-1,8,1,1658,1311,0,2,35:05.8
NH44P01SP,18:42:26.443,18:42:26.600,1,0,,跳過,3,-1,8,6,1112,1593,1768,2,42:27.1
NH44P01SP,12:35:05.628,12:35:05.600,1,0,,跳過,2,-1,8,1,1452,1955,0,2,35:06.5
NH44P01SP,18:49:31.395,18:49:31.600,1,0,,跳過,2,3,8,6,1234,1557,2074,2,49:32.2
NH44P01SP,12:35:07.409,12:35:07.800,0,0,,跳過,2,3,8,1,1878,1435,0,2,35:08.6
NH44P01SP,18:59:05.837,18:59:05.800,1,HR55AB6628,"MARUTI SUZUKI INDIA LTD, MARUTI SUPER CARRY DIESEL STD.",否,2,3,8,0,1170,1384,0,0,
NH44P01SP,12:35:12.909,12:35:12.800,0,HR45C7320,"TATA MOTORS LTD, TATASTARBUSSKLAC 50S LP912 BS4",否,2,1,8,4,2398,2893,0,2,35:13.8
NH44P01SP,19:07:15.123,19:07:15.400,1,HR60K0407,"MARUTI SUZUKI INDIA LTD, WAGON R VXI",否,2,3,8,6,1186,1731,2244,2,07:15.9
NH44P01SP,12:35:14.684,12:35:14.600,1,PB01E6607,"MARUTI SUZUKI INDIA LTD, TOUR S CNG",否,2,-1,8,1,1766,1339,0,2,35:15.6
NH44P01SP,19:19:51.587,19:19:51.800,1,0,,跳過,2,3,8,6,1232,1825,1836,2,19:52.4
NH44P01SP,12:35:14.952,12:35:14.965,0,PB01E6607,"MARUTI SUZUKI INDIA LTD, TOUR S CNG",否,1,-1,8,1,1754,1396,0,2,35:15.7
NH44P01SP,19:20:08.621,19:20:09.400,1,PA10AK1178,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,3,8,6,1238,1405,1972,2,20:09.4
NH44P01SP,12:35:16.716,12:35:16.400,0,HR05BA2658,"HYUNDAI MOTOR INDIA LTD, I20 SPORTZ + CRDI",否,1,2,8,1,3828,1625,0,2,35:18.2
NH44P01SP,19:27:30.940,19:27:31.200,1,0,,跳過,3,-1,8,6,1170,1440,2652,2,27:31.9
NH44P01SP,12:35:16.746,12:35:17.000,0,HR05AU0020,"HYUNDAI MOTOR INDIA LTD / CRETA 1.6 CRDI SX , FORTUNER SIGMA 4 (AT)",否,2,3,8,2,2092,2487,0,2,35:17.8
NH44P01SP,19:41:24.507,19:41:24.400,1,HR67D3817,"BAJAJ AUTO LTD, BAJAJ MAXIMA Z CNG",是,3,-1,8,6,1226,1602,2686,2,41:25.1
NH44P01SP,12:35:17.000,12:35:17.000,1,HR05AU002,HR-05,否,1,-1,8,1,0,0,0,2,35:17.7
NH44P01SP,20:15:32.628,20:15:32.800,1,HR67E6594,"BAJAJ, BAJAJ RE CNG 4S FI",是,3,-1,8,6,1246,1571,2278,2,15:33.4
NH44P01SP,20:20:11.672,20:20:11.800,1,0,,跳過,3,2,8,6,1202,1807,2176,2,20:12.5
NH44P01SP,12:35:19.891,12:35:19.600,0,HR05BE3725,"HYUNDAI MOTOR INDIA LTD, AURA 1.2MT CNG S",否,1,-1,8,1,1750,1350,0,2,35:20.6
NH44P01SP,20:43:21.384,20:43:21.600,1,0,,跳過,2,3,8,6,1196,1834,1836,2,43:22.2
NH44P01SP,12:35:22.836,12:35:22.929,1,HR02AL4641,"HYUNDAI MOTOR INDIA LTD, XCENT SE CRDI",否,1,-1,8,1,1732,1334,0,2,35:23.6
NH44P01SP,20:52:52.489,20:52:53.200,1,HR91A3059,"KIA INDIA PRIVATE LIMITED, SELTOS D1.5 6MT HTK PLUS",否,2,3,8,6,1232,1379,2074,2,52:53.3
NH44P01SP,12:35:30.660,12:35:31.359,0,DL7CT9634,"HYUNDAI MOTOR INDIA LTD, I20 ASTA (O) VTVT",否,1,-1,8,1,1805,1343,0,2,35:31.4
NH44P01SP,21:03:18.724,21:03:19.000,1,0,,跳過,2,3,8,6,1194,1945,2040,2,03:19.8
NH44P01SP,12:35:31.351,12:35:30.992,0,UK08AZ2010,"HYUNDAI MOTOR INDIA LTD, GRANDI10NIOS1.2MTKAPPAERA",否,1,-1,8,1,1796,1317,0,2,35:32.2
NH44P01SP,21:29:06.869,21:29:07.200,1,0,,跳過,2,1,8,0,1212,1874,0,0,
NH44P01SP,12:35:37.100,12:35:37.459,0,HR51BQ6252,"TOYOTA KIRLOSKAR MOTOR PVT LTD, TOYOTA ETIOS VXD",否,1,-1,8,1,1712,1309,0,2,35:37.8
NH44P01SP,21:33:11.275,21:33:11.132,1,PB01E6930,"MARUTI SUZUKI INDIA LTD, ERTIGA VXI (O) CNG",否,2,1,8,0,1149,1904,0,0,
NH44P01SP,12:35:38.504,12:35:38.591,0,HR64GV1806,"TATA MOTORS LTD, LPO 1618/57",否,1,-1,8,4,2738,2882,0,2,35:39.3
NH44P01SP,21:38:42.370,21:38:42.800,1,MH67LC4215,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,-1,8,6,1232,1891,1870,2,38:43.1
NH44P01SP,12:35:38.983,12:35:38.751,0,HR64GV1806,"TATA MOTORS LTD, LPO 1618/57",否,2,3,8,1,1714,1423,0,2,35:39.8
NH44P01SP,21:42:17.942,21:42:18.200,1,PB35AK3434,"TOYOTA KIRLOSKAR MOTOR PVT LTD, INNOVA HYCROSS HYBRID ZX(7S)",否,1,-1,8,0,1194,1534,0,0,
NH44P01SP,12:35:42.823,12:35:43.200,0,0,,跳過,2,3,8,1,1714,1335,0,2,35:43.7
NH44P01SP,22:01:30.295,22:01:30.200,1,HR26ET3,HR-26,否,1,2,8,0,1195,1435,0,0,
NH44P01SP,12:35:43.130,12:35:42.800,1,HR02K0044,"HYUNDAI MOTOR INDIA LTD, ALCAZAR 1.5 AT SIGNATURE(O) 7S",否,1,-1,8,1,1969,1486,0,2,35:43.9
NH44P01SP,22:18:28.392,22:18:28.600,1,0,,跳過,2,3,8,0,1198,1749,0,0,
NH44P01SP,12:35:44.101,12:35:43.800,0,PB08ER0989,"MARUTI SUZUKI INDIA LTD, MARUTI SWIFT ZXI AMT",否,1,-1,8,1,1720,1322,0,2,35:45.0
NH44P01SP,22:18:29.523,22:18:29.800,1,0,,跳過,3,2,8,6,1190,1653,2686,2,18:30.2
NH44P01SP,22:45:42.848,22:45:43.200,1,0,,跳過,2,-1,8,6,1218,1435,1462,2,45:43.3
260522_12-35-47.099.jpg,12:35:46.000,/RSUData/T0RawData/20260522/NH44P01SP/enforcement/2/12/20260522_12-35-46.000.jpg,,,,34161FA820328AA2D4D22520,35:46.1,,,,,,,,
NH44P01SP,12:35:52.814,12:35:52.852,0,HR65GV4195,LPT 909 EX2 / 38WB BS IV,否,1,-1,8,2,2611,3008,0,2,35:53.8
NH44P01SP,23:27:45.685,23:27:46.400,1,HR67E2002,BLAZO55 TR BS6 36 CL CB,否,2,-1,8,6,1194,1863,1938,2,27:46.8
NH44P01SP,12:35:53.124,12:35:53.000,1,PB25K5034,"MARUTI SUZUKI INDIA LTD, DZIRE ZXI",否,2,-1,8,1,1660,1324,0,2,35:54.1
NH44P01SP,05:29:54.527,05:29:54.600,1,0,,跳過,3,2,8,6,1240,1889,2652,2,29:55.4
NH44P01SP,12:36:01.694,12:36:01.600,0,DL1LX1672,"ASHOK LEYLAND LTD, DOST CNGBSIV LS FSD",否,2,-1,8,2,1638,2198,0,2,36:02.8
NH44P01SP,06:54:34.149,06:54:34.400,1,0,,跳過,2,-1,8,6,1242,1919,1870,2,54:35.0
NH44P01SP,12:36:01.847,12:36:02.000,0,HR42B7899,"MARUTI SUZUKI INDIA LTD, ALTO K10 VXI BSIV",否,3,2,8,1,1436,1280,0,2,36:02.8
NH44P01SP,06:55:37.795,06:55:38.000,1,0,,跳過,3,-1,8,6,1198,1422,2720,2,55:38.7
NH44P01SP,12:36:03.988,12:36:04.115,0,PB10JX3384,"TOYOTA, INNOVA HYCROSS(7S)",否,1,-1,8,1,1912,1540,0,2,36:04.7
NH44P01SP,07:27:05.233,07:27:05.600,1,0,,跳過,2,3,8,6,1240,1387,2278,2,27:06.3
NH44P01SP,12:36:13.353,12:36:13.645,1,HR75A8975,"MARUTI SUZUKI INDIA LTD, MARUTI ALTO LX BSIV",否,1,-1,8,1,1538,1275,0,2,36:14.2
NH44P01SP,07:38:13.975,07:38:14.200,1,0,,跳過,2,3,8,6,1178,1835,1972,2,38:14.7
NH44P01SP,12:36:14.645,12:36:14.845,0,HR97A6134,"MAHINDRA & MAHINDRA LIMITED, XUV700 AX7 DSL AT 7 SEATER",否,1,-1,8,1,1936,1543,0,2,36:15.3
NH44P01SP,07:44:49.727,07:44:50.000,1,HR6914983,,無資料,2,-1,8,6,1206,1400,1598,2,44:50.5
NH44P01SP,12:36:15.577,12:36:15.400,1,HR06AM8448,"MARUTI SUZUKI INDIA LTD, MARUTI BALENO SIGMA PETROL",否,2,-1,8,1,1931,1325,0,2,36:16.3
NH44P01SP,08:03:27.682,08:03:28.000,1,0,,跳過,2,3,8,6,1180,1287,1462,2,03:28.4
NH44P01SP,12:36:21.087,12:36:21.343,0,HR64GV6906,"TATA MOTORS LTD, LPO 1618/57",否,1,-1,8,4,2632,2819,0,2,36:21.9
NH44P01SP,08:03:38.047,08:03:38.400,1,0,,跳過,3,-1,8,0,1130,1394,0,0,
NH44P01SP,12:36:21.337,12:36:21.837,1,10U067ZA,,無資料,2,-1,8,2,2668,2638,0,2,36:22.1
NH44P01SP,08:04:49.557,08:04:49.800,1,0,,跳過,3,-1,8,0,1230,1371,0,0,
NH44P01SP,08:18:30.852,08:18:30.600,1,HR05AZ053,HR-05,否,3,2,8,6,1168,1401,2754,2,18:31.7
1SP/enforcement/1/12/20260522_12-36-22.600.jpg,HR05BJ6078,12:36:24.859,/RSUData/T0RawData/20260522/NH44P01SP/rear/1/12/20260522_12-36-24.859.jpg,34161FA8203289723DB93B40,36:22.9,,,,,,,,,,
NH44P01SP,08:18:37.594,08:18:37.400,1,HR05AF0667,"BAJAJ, PLATINA M/CYCLE",是,3,-1,8,6,1210,1380,1938,2,18:38.3
nt/1/12/20260522_12-36-24.800.jpg,HR06BL3284,12:36:27.111,/RSUData/T0RawData/20260522/NH44P01SP/rear/1/12/20260522_12-36-27.111.jpg,34161FA820328EE84176B060,36:25.3,,,,,,,,,,
NH44P01SP,12:36:27.278,12:36:27.600,0,0,,跳過,2,3,8,1,2012,1459,0,2,36:28.3
NH44P01SP,08:29:06.838,08:29:06.600,1,HR91A8654,"MARUTI SUZUKI INDIA LTD, MARUTI DZIRE VXI",否,3,-1,8,6,1208,1362,1700,2,29:07.5
NH44P01SP,12:36:29.902,12:36:30.240,1,DL3CDB3780,"TOYOTA, INNOVA HYCROSS HYBRID VX(7S)",否,1,-1,8,1,1866,1540,0,2,36:30.5
NH44P01SP,08:37:40.171,08:37:40.567,1,HR671740,"TATA MOTORS LTD, LPT 2515",否,3,2,8,6,1206,1802,2958,2,37:41.2
NH44P01SP,12:36:31.424,12:36:31.400,1,0,,跳過,2,-1,8,1,1883,1462,0,2,36:32.5
NH44P01SP,08:53:50.560,08:53:50.800,1,0,,跳過,2,-1,8,6,1210,1356,1938,2,53:51.1
NH44P01SP,08:54:34.640,08:54:35.178,1,HR45E5155,"BAJAJ, BAJAJ MAXIMA Z CNG",是,3,2,8,6,1206,1698,2142,2,54:35.5
.jpg,UP74AT4088,12:36:33.258,/RSUData/T0RawData/20260522/NH44P01SP/rear/1/12/20260522_12-36-33.258.jpg,34161FA82032861417241880,36:31.6,,,,,,,,,,
NH44P01SP,12:36:34.069,12:36:33.800,0,CH01BG9423,"HYUNDAI MOTOR INDIA LTD, CRETA 1.6 CRDI SX",否,1,-1,8,1,1880,1405,0,2,36:34.8
NH44P01SP,08:55:05.259,08:55:05.600,1,0,,跳過,3,-1,8,6,1218,1685,2652,2,55:06.3
NH44P01SP,12:36:38.746,12:36:38.600,1,0,,跳過,1,-1,8,1,1596,1322,0,2,36:39.5
NH44P01SP,09:07:34.134,09:07:34.400,1,0,,跳過,2,3,8,6,1232,1682,1598,2,07:34.9
NH44P01SP,09:10:12.193,09:10:12.400,1,0,,跳過,3,2,8,0,1238,1415,0,0,
NH44P01SP,12:36:43.244,12:36:43.000,0,HR11S0011,"MAHINDRA & MAHINDRA LIMITED, THAR ROXX AX7L D AT 4WD",否,1,-1,8,1,2019,1689,0,2,36:44.0
NH44P01SP,09:15:30.838,09:15:31.000,1,DL1LAJ5166,"VE COMMERCIAL VEHICLES LTD, EICHER PRO 2059XP CNG F HSD",否,2,-1,8,6,1236,1352,1870,2,15:31.0
NH44P01SP,12:36:43.995,12:36:44.000,1,PB01F4823,"MARUTI SUZUKI INDIA LTD, WAGON R LXI CNG",否,2,-1,8,1,1496,1507,0,2,36:44.6
NH44P01SP,09:16:24.483,09:16:24.800,1,0,,跳過,2,3,8,6,1224,1738,2550,2,16:25.4
NH44P01SP,12:36:45.158,12:36:45.000,0,PB65BH0202,"TOYOTA KIRLOSKAR MOTOR PVT LTD, FORTUNER (AT)",否,1,-1,8,1,1866,1555,0,2,36:45.9
NH44P01SP,09:24:15.773,09:24:16.000,1,0,,跳過,3,2,8,6,1204,1865,2312,2,24:16.9
NH44P01SP,09:31:17.927,09:31:18.200,1,0,,跳過,2,3,8,6,1238,1448,2652,2,31:18.6
NH44P01SP,12:36:50.804,12:36:50.967,0,HR38AA6009,"MARUTI SUZUKI INDIA LTD, TOUR S CNG",否,1,-1,8,1,1736,1662,0,2,36:51.5
NH44P01SP,12:36:50.916,12:36:51.000,1,0,,跳過,2,-1,8,1,1915,1480,0,2,36:51.5
g,,,,,,,,,,,,,,,
NH44P01SP,09:40:55.197,09:40:55.400,1,0,,跳過,3,2,8,6,1228,1575,2278,2,40:56.4
NH44P01SP,12:36:56.642,12:36:56.400,0,HR37D5524,"MAHINDRA, MAHINDRA BOLERO MAXI TRUCK PLU",否,1,-1,8,2,1860,2338,0,2,36:57.3
NH44P01SP,09:46:49.488,09:46:49.800,1,0,,跳過,2,3,8,6,1236,1485,1734,2,46:49.7
NH44P01SP,12:37:03.952,12:37:04.163,1,HR12AX0510,"ROYAL ENFIELD, SCORPIO CLASSIC S11 MT 7S CC",是,1,-1,8,1,2010,1746,0,2,37:04.5
NH44P01SP,10:03:01.939,10:03:02.200,1,0,,跳過,2,-1,8,6,1232,1873,2516,2,03:02.7
NH44P01SP,12:37:06.386,12:37:06.200,0,HR38AJ2408,"KIA, CARENS D1.5 6MT PREMIUM O 7",否,1,-1,8,1,1902,1498,0,2,37:07.1
NH44P01SP,10:17:25.884,10:17:25.800,1,HR00AG8481,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,3,-1,8,6,1206,1376,2686,2,17:27.3
NH44P01SP,12:37:08.160,12:37:08.200,1,HR05BN6931,"HYUNDAI MOTOR INDIA LTD, VENUE 1.2 KAPPA MT S",否,2,-1,8,1,1862,1409,0,2,37:08.8
NH44P01SP,10:20:50.023,10:20:50.000,1,HR60J7666,"TVS MOTOR COMPANY LTD, TVS STAR CITY+ (BS IV)",是,3,-1,8,6,1200,1391,2788,3,20:51.2
NH44P01SP,12:37:09.793,12:37:09.600,0,HR03AD9182,"TATA MOTORS PASSENGER VEHICLES LTD, TATA NEXON SMART PMT",否,1,2,8,1,1644,1444,0,2,37:10.5
NH44P01SP,10:33:15.656,10:33:16.200,1,MP6TD8719,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,-1,8,6,1224,1630,2720,2,33:16.3
NH44P01SP,12:37:10.652,12:37:10.400,0,UP16DU4316,"MARUTI SUZUKI INDIA LTD, G VITARA SMART HYBRID ZETA AT",否,1,-1,8,1,1750,1421,0,2,37:11.4
NH44P01SP,10:35:07.654,10:35:08.000,1,0,,跳過,3,2,8,6,1200,1401,1836,2,35:08.6
NH44P01SP,12:37:12.886,12:37:12.996,0,PB10GU2968,"OTHERS, SCROSS SMART HYBRID ZETA",否,1,-1,8,1,1810,1370,0,2,37:13.5
NH44P01SP,10:35:51.971,10:35:52.000,1,HR51AN9377,"MARUTI SUZUKI INDIA LTD, ALTO K10B",否,1,2,8,0,1246,1273,0,0,
NH44P01SP,12:37:14.703,12:37:14.818,0,HR38Z7570,"TOYOTA KIRLOSKAR MOTOR PVT LTD, INNOVA CRYSTA 2.4 G",否,3,2,8,1,2054,1971,0,2,37:16.4
NH44P01SP,10:51:43.715,10:51:44.000,1,0,,跳過,2,3,8,6,1246,1648,2108,2,51:44.5
NH44P01SP,12:37:14.950,12:37:14.800,1,HR65B9539,TOUR S CNG,否,1,-1,8,1,1620,1599,0,2,37:15.8
NH44P01SP,10:51:56.167,10:51:56.400,1,0,,跳過,2,3,8,6,1226,1843,2788,2,51:57.0
NH44P01SP,10:59:53.751,10:59:53.400,1,HR03Z8492,"MARUTI SUZUKI INDIA LTD, ALTO LXI",否,1,-1,8,0,1244,1307,0,0,
CBH3038,12:37:18.332,/RSUData/T0RawData/20260522/NH44P01SP/rear/1/12/20260522_12-37-18.332.jpg,34161FA82032861416D5FCC0,37:16.6,,,,,,,,,,,
NH44P01SP,12:37:19.077,12:37:19.000,0,PB52B7677,"MAHINDRA & MAHINDRA LIMITED, MAHINDRA BOLERO B6 (O) BS-VI",否,2,-1,8,1,1670,1394,0,2,37:19.7
NH44P01SP,11:11:44.568,11:11:44.800,1,0,,跳過,3,-1,8,6,1182,1174,3026,2,11:45.5
/NH44P01SP/enforcement/1/12/20260522_12-37-19.258.jpg,PB52B7677,12:37:20.930,/RSUData/T0RawData/20260522/NH44P01SP/rear/1/12/20260522_12-37-20.930.jpg,34161FA820328EE81BA50940,37:19.5,,,,,,,,,,
NH44P01SP,12:37:20.329,12:37:20.458,0,HR14U0020,"SKODA AUTO VOLKSWAGEN INDIA PVT LTD, SLAVIA STYLE 1.5 TSI AT",否,1,-1,8,1,1714,1293,0,2,37:21.1
NH44P01SP,11:17:07.495,11:17:07.744,1,MN45C1680,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,3,2,8,6,1172,1803,2414,2,17:08.2
NH44P01SP,12:37:22.523,12:37:22.400,0,PB08EW4005,"KIA INDIA PRIVATE LIMITED, SELTOS G1.5 IVT HTX",否,1,-1,8,1,1810,1385,0,2,37:23.1
NH44P01SP,11:18:09.293,11:18:09.400,1,HR91D8390,"HONDA, ACTIVA STD",否,2,-1,8,6,1144,1864,2550,2,18:10.1
NH44P01SP,11:24:11.584,11:24:11.800,1,0,,跳過,2,3,8,6,1236,1722,2924,2,24:12.5
NH44P01SP,12:37:24.536,12:37:24.400,0,HR05BM1387,SELTOS G1.5 6MT HTK,否,1,-1,8,1,1652,1348,0,2,37:25.1
NH44P01SP,11:57:20.229,11:57:20.600,1,0,,跳過,2,-1,8,6,1166,1804,2856,2,57:21.1
NH44P01SP,12:37:27.843,12:37:27.800,1,HR91D9528,"MARUTI SUZUKI INDIA LTD, EECO 5 STR AC CNG",否,2,-1,8,7,1767,1791,0,2,37:28.5
NH44P01SP,11:57:44.130,11:57:44.400,1,HR05BJ9711,"BAJAJ AUTO LTD, PLATINA 100 ES",是,2,-1,8,6,1216,1919,2040,2,57:44.9
NH44P01SP,12:37:28.474,12:37:28.200,0,HR60N5622,"MARUTI SUZUKI INDIA LTD, WAGON R VXI CNG",否,1,-1,8,1,1730,1471,0,2,37:29.1
NH44P01SP,11:59:35.796,11:59:35.832,1,0,,跳過,3,-1,8,6,1228,1380,1632,2,59:36.8
NH44P01SP,12:37:29.155,12:37:29.200,0,DL14CK3246,"MARUTI SUZUKI INDIA LTD, ERTIGA VXI (O) CNG",否,2,1,8,1,1790,1531,0,2,37:29.8
NH44P01SP,12:04:29.601,12:04:29.800,1,0,,跳過,3,-1,8,6,1222,1412,2652,2,04:31.0
NH44P01SP,12:37:47.927,12:37:47.800,1,HR05AB9339,"I10 MAGNA 1.2 BS IV, I10 MAGNA 1.2 BS IV",否,2,-1,8,1,1582,1388,0,2,37:48.5
NH44P01SP,12:06:19.636,12:06:20.137,1,HR0Z77,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,3,-1,8,0,1188,1329,0,0,
NH44P01SP,12:37:50.330,12:37:50.200,0,HR10AQ0517,"MARUTI SUZUKI INDIA LTD, WAGON R LXI CNG",否,2,-1,8,1,1472,1527,0,2,37:51.0
NH44P01SP,12:29:20.784,,1,,,跳過,2,3,8,0,1200,1627,0,0,
NH44P01SP,12:37:51.092,12:37:51.181,0,HR11X3298,HR-11,否,1,-1,8,7,1439,1658,0,2,37:52.1
NH44P01SP,12:40:40.943,12:40:41.800,1,HR67D1547,"MARUTI SUZUKI INDIA LTD, ERTIGA VXI (O) CNG",否,1,-1,8,6,1150,1190,2754,2,40:42.1
NH44P01SP,12:38:00.794,12:38:01.011,1,UP12P5763,"MARUTI SUZUKI INDIA LTD, WAGON R LXI-",否,1,-1,8,1,1526,1434,0,2,38:01.5
NH44P01SP,12:49:21.459,12:49:22.200,1,PB01D2185,"HYUNDAI MOTOR INDIA LTD, AURA 1.2MT CNG S",否,2,3,8,6,1220,1453,3026,2,49:22.4
NH44P01SP,12:38:03.198,12:38:03.000,0,HR07AF5951,"MAHINDRA, SCORPIO-N D MT 2WD Z2 7S",否,1,-1,8,1,2074,1632,0,2,38:04.0
NH44P01SP,13:27:44.992,,1,,,跳過,3,-1,8,0,1232,1056,0,0,
NH44P01SP,12:38:04.580,12:38:04.600,0,HR49K9088,"MARUTI SUZUKI INDIA LTD, SWIFT LXI",否,2,-1,8,1,1632,1335,0,2,38:05.3
NH44P01SP,13:40:34.022,13:40:34.200,1,0,,跳過,2,3,8,6,1172,1860,2312,2,40:34.8
NH44P01SP,12:38:07.265,12:38:07.000,0,HR58AW3098,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,1,2,8,1,2012,1410,0,2,38:08.0
NH44P01SP,13:49:04.101,13:49:04.400,1,0,,跳過,2,-1,8,0,1242,751,0,0,
NH44P01SP,12:38:09.710,12:38:09.845,0,HR05BA1265,"HYUNDAI MOTOR INDIA LTD, CRETA 1.4 CRDI E+",否,1,-1,8,1,1710,1467,0,2,38:10.4
NH44P01SP,13:52:12.833,13:52:13.600,1,DGCK9088,,無資料,2,3,8,6,1238,1616,2176,2,52:13.7
NH44P01SP,12:38:17.832,12:38:17.800,0,UP74AT5348,"ASHOK LEYLAND LTD, CA1215/47 H CC",否,2,-1,8,2,2468,3307,0,2,38:18.9
NH44P01SP,14:11:33.037,14:11:33.400,1,0,,跳過,2,-1,8,6,1242,1699,2244,2,11:33.7
NH44P01SP,12:38:20.598,12:38:20.800,0,0,,跳過,1,-1,8,4,2714,2871,0,2,38:21.4
NH44P01SP,14:18:52.157,14:18:52.400,1,0,,跳過,2,3,8,6,1248,1711,2516,2,18:52.9
NH44P01SP,12:38:23.553,12:38:24.200,1,UP16FK3222,"HYUNDAI, CRETA 1.5 CRDI MT EX(O)",否,2,-1,8,1,2017,1455,0,2,38:24.5
NH44P01SP,14:25:17.847,14:25:18.200,1,0,,跳過,2,3,8,6,1206,1605,2108,2,25:18.4
NH44P01SP,12:38:24.344,12:38:24.000,0,UP16FK3222,"HYUNDAI, CRETA 1.5 CRDI MT EX(O)",否,1,-1,8,1,1892,1417,0,2,38:25.1
NH44P01SP,14:38:03.690,14:38:04.249,1,DL8CBD8015,"TATA MOTORS PASSENGER VEHICLES LTD, SAFARI XZA+2.0L KRYOTEC BSVI6S",否,1,2,8,6,1225,1637,2924,2,38:04.8
NH44P01SP,12:38:25.567,12:38:25.803,1,GJ101T4405,,無資料,1,-1,8,2,2616,3238,0,2,38:26.5
NH44P01SP,14:54:22.800,14:54:23.000,1,0,,跳過,3,2,8,6,1224,1795,2754,2,54:24.0
NH44P01SP,12:38:29.083,12:38:28.800,0,PB10KA1090,"MAHINDRA, THAR LX D AT 4WD 4S HT",否,1,2,8,1,1834,1647,0,2,38:29.8
NH44P01SP,15:04:44.665,15:04:44.800,1,0,,跳過,2,-1,8,6,1188,1725,1938,2,04:45.3
NH44P01SP,12:38:30.205,12:38:30.000,0,HR05BQ0790,"HYUNDAI MOTOR INDIA LTD, VENUE 1.5 CRDI MT S+",否,1,-1,8,1,1834,1436,0,2,38:31.1
NH44P01SP,15:18:35.519,15:18:36.200,1,HR10AJ3354,"HYUNDAI MOTOR INDIA LTD, CRETA 1.4 CRDI E+",否,1,-1,8,6,1208,1842,2312,2,18:36.4
NH44P01SP,12:38:34.651,12:38:34.400,0,DL8CAS4096,"MARUTI SUZUKI INDIA LTD, MARUTI DZIRE VXI",否,1,-1,8,1,1742,1290,0,2,38:35.4
NH44P01SP,15:22:34.837,15:22:35.200,1,0,,跳過,3,-1,8,6,1248,1788,2822,2,22:35.8
NH44P01SP,15:24:57.331,15:24:58.000,1,HR33AF4387,HR-33,否,2,3,8,6,1242,1580,1768,2,24:58.1
NH44P01SP,12:38:38.409,12:38:38.400,0,HR46E4015,"TATA MOTORS LTD, LPT 1613/48 BS-III",否,2,-1,8,2,2522,3059,0,2,38:39.2
NH44P01SP,15:43:26.706,15:43:27.000,1,HR45C7368,"BAJAJ AUTO LTD, BAJAJ MAXIMA Z CNG",是,3,2,8,6,1160,1832,2176,2,43:27.7
NH44P01SP,12:38:40.020,12:38:39.800,0,CH01CH7548,"FORD INDIA PVT LTD, FORD ENDEAVOUR 3.2L TITANIUM 4",否,1,-1,8,1,1876,1621,0,2,38:40.9
NH44P01SP,15:46:59.314,15:46:59.600,1,0,,跳過,2,-1,8,6,1168,1991,2006,2,47:00.1
NH44P01SP,12:38:43.716,12:38:43.400,0,UP80HE9919,"MAHINDRA & MAHINDRA LIMITED, XUV700 AX7 L DSL AT AWD 7 STR",否,1,-1,8,1,2074,1533,0,2,38:44.5
